Start x,Start y,End x,End y,Nav. by wheelchair?,No Stairs?
2588,630,2568,640,T,T
2023,2071,2021,2104,T,T
1981,2064.6,1941,2094,T,T
1941,2094,1941,2102,T,T
1941,2102,1960,2139,T,T
1960,2139,1970,2139,T,T
1960,2139,1966,2151,T,T
1966,2151,2006,2170,T,T
2006,2170,2042,2176,T,T
2042,2176,2065.1,2177.9,T,T
1960,2139,1973,2143,T,T
1973,2143,1999,2131,T,T
1999,2131,1998,2128,T,T
1796,1832,1827.8,1822.4,T,T
1796,1832,1814.9,1840.8,T,T
1796,1832,1787.8,1844.2,T,T
1930,1774,1904,1787,T,T
1904,1787,1892,1826,T,T
1892,1826,1899,1828,T,T
2126.3,1612.9,2142,1601,F,F
2220,1603,2207,1575,T,T
2220,1603,2207,1597,T,T
2207,1575,2213,1571,T,T
2147,1627,2151,1625,T,T
2131,1620,2143,1647,T,T
2131,1620,2147,1627,T,T
2147,1627,2143,1647,T,T
2143,1647,2148,1660,T,T
1070,1529,1083.9,1521.1,T,T
1070,1529,1055,1502,T,T
1061.5,1497,1055,1502,T,T
1070,1529,944,1489,T,T
1055,1502,964.8,1477.9,T,T
944,1489,964.8,1477.9,T,T
964.8,1477.9,979,1432,T,T
979,1432,960,1431,T,T
960,1431,953,1431,T,T
960,1431,960,1409,T,T
960,1409,986.6,1413.9,T,T
960,1409,936,1409,T,T
936,1409,935,1391,T,T
936,1409,866,1408,T,T
866,1408,864,1426,T,T
864,1426,871,1426,T,T
1721.3,1860.4,1707,1878,T,T
1683,1908,1672,1898,T,T
1837.4,1476.5,1844,1491,T,T
2320.4,1590.3,2320,1621,T,T
2320,1621,2354,1622,T,T
2354,1622,2355,1626,T,T
2354,1622,2373,1621,T,T
2373,1621,2374,1618,T,T
2373,1621,2381,1623,T,T
2381,1623,2403,1619,T,T
2403,1619,2406,1626,T,T
2381,1623,2381,1690,T,T
2381,1690,2390,1690,T,T
2381,1690,2380,1735,T,T
2337,1767,2337,1767,T,T
2337,1767,2352,1743,F,F
2313.6,1764,2304,1826,T,T
2304,1826,2310,1830,T,T
2310,1830,2314,1826,T,T
2337,1767,2339,1787,T,T
2337,1767,2419,1802,F,F
2337,1767,2372,1769,T,T
2372,1769,2375,1761,T,T
2375,1761,2379,1762,T,T
2379,1762,2385,1772,T,T
2385,1772,2396,1777,T,T
2396,1777,2403,1768,T,T
2403,1768,2415,1769,T,T
2415,1769,2419,1802,T,T
2419,1802,2414,1849,T,T
2414,1849,2403,1846,T,T
2427,1802,2419,1802,T,T
2414,1849,2414,1866,T,T
2414,1866,2426,1872,T,T
2426,1872,2427,1886,T,T
2427,1886,2439,1892,T,T
2439,1892,2449,1889,T,T
2449,1889,2458,1873,T,T
2465,1860,2479.2,1842.8,T,T
2436,1804,2479.2,1842.8,F,F
2436,1804,2426,1872,T,T
2436,1804,2439,1838,T,T
2458,1873,2465,1860,T,T
2465,1860,2453,1854,T,T
1878.4,779.2,1809,708,T,T
1809,708,1825,670,T,T
1809,708,1792,708,T,T
1825,670,1856,698,T,T
1825,670,1801,645,T,T
1825,670,1840,640,T,T
1792.8,764,1792,708,T,T
1805.3,640.6,1801,645,T,T
1840,640,1926.5,640.6,T,T
1928.7,833.8,1954,797,T,T
1954,797,1943,786,T,T
1954,797,1969,811,F,F
1978.9,815.4,1969,811,T,T
1993,793,2009.5,785.2,T,T
1993,793,1962,759,T,T
1962,759,1957,763,T,T
1962,759,1964,755,T,T
1962,759,1954,752,T,T
1954,752,1926,716,F,F
1954,752,1999,705,T,T
1999,705,2004,709,T,T
1999,705,2008,697,T,T
1999,705,1972,677,F,F
2008,697,1998,686,T,T
1972,677,1926,716,T,T
1972,677,1974,661,T,T
1974,661,1984,649,T,T
1984,649,1980,643,T,T
1980,643,1920,707,T,T
1920,707,1926,716,T,T
1984,649,1988,653,T,T
1926.5,640.6,1920,707,T,T
1987.8,641.2,1980,643,T,T
1926,716,1916,723,T,T
2009.5,785.2,2040,750,T,T
2040,750,2028,738,T,T
2403,1619,2440.5,1607.8,F,F
1602,439.2,1704,479.8,T,T
1606.6,539,1583,549,T,T
2408.9,711.1,2424.1,720.8,T,T
2385.9,680.8,2382,678,T,T
2382,678,2408,654,F,F
2408,654,2404,648,T,T
2404,648,2410,642,T,T
2404,648,2374,612,T,T
2374,612,2383,609,T,T
2374,612,2368,601,T,T
2368,601,2369,574,T,T
2368,601,2332,636,F,F
2332,636,2343,644,T,T
2343,644,2350,637,T,T
2343,644,2382,678,T,T
2369,574,2394,544,T,T
2394,544,2354,508,T,T
2354,508,2352,498,T,T
2354,508,2336,508,T,T
2354,508,2432,504,F,F
2432,504,2434,533,T,T
2434,533,2464,540,T,T
2464,540,2463.5,636.2,T,T
2336,508,2335,501,T,T
2335,501,2287,502,F,F
2287,502,2288,493,T,T
2287,502,2240,500,T,T
2336,508,2326,521,T,T
2326,521,2323,536,T,T
2323,536,2307,542,T,T
2307,542,2290,532,T,T
2290,532,2284,516,T,T
2284,516,2287,502,T,T
2240,500,2187.8,516.1,T,T
2240,500,2239,485,F,F
2238,405,2192,382,T,T
2192,382,2178.5,384.7,T,T
2420.5,679.8,2433,658,T,T
2433,658,2463.5,636.2,T,T
2332,636,2297,604,T,T
2297,604,2303,592,T,T
2297,604,2221,538,T,T
2221,538,2187.8,516.1,T,T
2221,538,2178,538,T,T
2178,538,2160,546,T,T
2160,546,2129,578,T,T
2129,578,2114,578,T,T
2114,578,2115.3,588.6,T,T
2114,578,2058,578,T,T
2060.2,610.8,2058,578,T,T
2780,2099,2843,2100,T,T
2837,2070,2843,2100,T,T
2923,2113,2843,2100,T,T
2362.6,830.3,2350,835,T,T
2350,835,2330,843,T,T
2330,843,2313,855,T,T
2313,855,2332,861,T,T
2313,855,2300,859,T,T
2300,859,2288,861,T,T
2288,861,2273.5,861.4,T,T
2332,861,2345,872,T,T
2345,872,2349,878,T,T
2128.2,1550.2,2134,1549,T,T
2401.1,1447.8,2407,1446,T,T
2411.4,1500.2,2410,1476,T,T
1200,1415.7,1198,1523,T,T
1198,1523,1186,1523,T,T
1683,1908,1707,1878,T,T
1707,1878,1716,1900,T,T
1689,1936,1698,1924,T,T
1479,1025,1480,930,T,T
1480,930,1473,930,T,T
1455,956,1455,959,T,T
1455,956,1455,937,T,T
2322.1,1532.1,2318,1508,T,T
2318,1508,2329,1490,T,T
2329,1490,2314,1486,T,T
2318,1508,2314,1486,T,T
2318,1508,2274,1528,T,T
2256.7,1505.1,2274,1528,T,T
2314,1486,2307,1474,T,T
2314,1486,2340,1470,T,T
2340,1470,2329,1458,T,T
2340,1470,2355,1453,T,T
2355,1453,2358,1438,T,T
2358,1438,2350,1435,T,T
2358,1438,2363,1418,T,T
2363,1418,2369,1415,T,T
2367.7,1445.5,2360,1445,F,F
2355,1453,2360,1445,T,T
2360,1445,2363,1418,T,T
2367.7,1445.5,2369,1415,T,T
1740.2,2063.6,1970,2238,T,T
1970,2238,1951,2262,F,F
1970,2238,1999,2259,T,T
1951,2262,1992,2291,T,T
1951,2262,1942,2255,T,T
1951,2262,1931,2289,T,T
1931,2289,1891,2263,T,T
1891,2263,1893,2252,T,T
1695.2,1277.3,1713,1368,T,T
1731.9,1387.1,1713,1368,T,T
1790.9,1371.3,1713,1368,T,T
1713,1368,1702,1380,T,T
1713,1368,1783,1302,T,T
1695.2,1277.3,1783,1302,T,T
1731.9,1387.1,1783,1302,T,T
1790.9,1371.3,1783,1302,T,T
1754.4,1207.2,1783,1302,F,F
1855,1389.5,1783,1302,T,T
1885.5,1259.4,1783,1302,T,T
1871.3,1321.8,1783,1302,T,T
1803,1238,1783,1302,F,F
1803,1238,1818,1213,T,T
1803,1238,1754.4,1207.2,T,T
1803,1238,1885.5,1259.4,T,T
1703,1303,1695.2,1277.3,T,T
1703,1303,1783,1302,T,T
1703,1303,1731.9,1387.1,T,T
1703,1303,1713,1368,T,T
1703,1303,1692,1304,T,T
1692,1304,1687,1303,T,T
1684.1,1297,1687,1303,T,T
1671.7,1277.5,1694.1,1291.1,T,T
1694.1,1291.1,1699.1,1309.1,T,T
1699.1,1309.1,1700.1,1345.1,T,T
1700.1,1345.1,1700.1,1369.1,T,T
1700.1,1369.1,1697,1380,T,T
1700.1,1345.1,1704.1,1345.1,T,T
1704.1,1345.1,1704.1,1313.1,T,T
1704.1,1313.1,1703,1303,T,T
2238,405,2239,485,T,T
1563,1588,1548,1587,F,F
1548,1587,1545,1587,T,T
1548,1587,1551,1638,T,T
1561.7,1647.4,1561,1638,T,T
1561,1638,1551,1638,T,T
1551,1638,1502,1638,F,F
1502,1638,1504,1627,T,T
1502,1638,1492,1638,T,T
1504,1627,1509,1627,T,T
1504,1627,1492,1627,T,T
1497,1483,1492,1627,T,T
1492,1627,1492,1638,T,T
1499.4,1425,1497,1469,T,T
1497,1483,1497,1469,T,T
1497,1483,1513,1482,F,F
1513,1482,1513,1470,T,T
1513,1482,1513,1488,T,T
1497,1469,1513,1470,T,T
1513,1470,1562,1470,F,F
1562,1470,1572.5,1461.2,T,T
1562,1470,1562,1498,T,T
1562,1498,1542,1499,T,T
1562,1498,1563,1588,T,T
2373,1980,2388,1988,T,T
2388,1988,2379,1985,T,T
2379,1985,2375.1,1989.1,T,T
2379,1985,2403,2007,T,T
2403,2007,2429,2009,T,T
2429,2009,2431,2019.6,T,T
2429,2009,2436,1986,T,T
2436,1986,2443,1915,T,T
2436,1986,2412,1981,F,F
2412,1981,2410,1980,T,T
2443,1915,2449,1889,T,T
2449,1889,2467.4,1902,T,T
2356,2024,2360,2030,T,T
2360,2030,2364,2026,T,T
2588.7,1244.1,2563,1251,T,T
2554.6,1239.9,2563,1251,T,T
2584,1280,2563,1251,T,T
2537,1272,2563,1251,T,T
2597,1280,2616.2,1245.8,T,T
2584,1280,2597,1280,T,T
2579,1297,2584,1280,T,T
2579,1297,2569,1295,T,T
2579,1297,2573,1328,T,T
2573,1328,2564,1326,T,T
2573,1328,2565,1364,T,T
2565,1364,2557,1362,T,T
2565,1364,2558,1406,T,T
2558,1406,2520,1399,T,T
2520,1399,2498,1397,F,F
2498,1397,2467,1413,F,F
2467,1413,2442,1413,T,T
2467,1413,2480,1384,T,T
2480,1384,2486,1322,T,T
2486,1322,2484,1292,T,T
2484,1292,2418,1306,F,F
2484,1292,2489,1274,T,T
2489,1274,2520.9,1228.1,T,T
2418,1306,2389.6,1296.6,F,F
2185,1539.4,2207,1575,F,F
2128.2,1550.2,2127.2,1538.2,T,T
2127.2,1538.2,2148,1527,T,T
2148,1527,2150,1531,T,T
2171.7,1517.5,2148,1527,T,T
1843,1125,1832,1135,T,T
1810.7,1129,1774.6,1126.5,T,T
2034.4,1262.3,2027,1250,T,T
1930.3,1197.7,1964,1234,T,T
1964,1234,1977,1219,T,T
2898,1878,2898,1843,T,T
2898,1843,2914,1843,F,F
2898,1878,2905,1870,T,T
2905,1870,2906,1851,T,T
2906,1851,2914,1843,T,T
2914,1843,2929,1843,T,T
2316.4,813.5,2297,794,T,T
1930,1774,1947,1770,T,T
1947,1770,1938,1771,T,T
1938,1771,1952.3,1765.5,T,T
